Call ID,Caller ID,Receiver ID,Call Time,Duration,Call Status,Call Outcome,Wait Time (seconds),Rating,Answered,Direction,Caller Name,Receiver Name
CALL-0207,E7080,R2895,2024-10-08 10:35:21,125,Voicemail,,43,,No,Outgoing,Sneha Sharma,Krishna Singh
CALL-0208,E3521,R4271,2024-10-13 06:16:21,269,Completed,Follow-up Needed,2,2.0,Yes,Outgoing,Aditi Rao,Karthik Singh
CALL-0209,E1526,R2895,2024-10-15 19:52:21,267,Completed,Unsuccessful,37,1.0,Yes,Incoming,Karthik Sharma,Krishna Singh
CALL-0210,E8271,R3593,2024-10-12 00:30:21,140,Missed,,18,,No,Incoming,Vivaan Singh,Karthik Patel
CALL-0211,E4747,R7947,2024-10-17 20:16:21,193,Missed,,4,,No,Incoming,Rohan Patel,Meera Singh
CALL-0212,E9375,R4737,2024-10-16 08:35:21,34,Completed,Successful,33,2.0,Yes,Incoming,Rohan Khan,Ananya Mehta
CALL-0213,E3598,R3437,2024-10-21 14:06:21,225,Missed,,42,,No,Outgoing,Ishaan Patel,Meera Sharma
CALL-0214,E5862,R6126,2024-09-23 09:10:21,141,Missed,,55,,No,Incoming,Aanya Singh,Ishaan Rao
CALL-0215,E7233,R2914,2024-09-25 15:22:21,247,Voicemail,,25,,No,Outgoing,Diya Patel,Aryan Joshi
CALL-0216,E5100,R2291,2024-10-02 08:27:21,151,Completed,Unsuccessful,56,4.0,Yes,Incoming,Aanya Gupta,Sneha Sharma
CALL-0217,E7863,R1027,2024-10-03 18:15:21,183,Completed,Successful,33,1.0,Yes,Outgoing,Karthik Khan,Meera Khan
CALL-0218,E5497,R3307,2024-09-23 12:19:21,84,Voicemail,,46,,No,Outgoing,Ananya Rao,Karthik Chauhan
CALL-0219,E2349,R5992,2024-10-02 17:09:21,193,Missed,,16,,No,Incoming,Krishna Gupta,Arjun Verma
CALL-0220,E4440,R9575,2024-10-22 12:01:21,195,Missed,,53,,No,Incoming,Diya Chauhan,Karthik Joshi
CALL-0221,E4332,R2053,2024-10-20 01:54:21,296,Completed,Unsuccessful,12,5.0,Yes,Incoming,Rahul Verma,Krishna Sharma
CALL-0222,E9714,R2612,2024-10-10 21:18:21,271,Missed,,8,,No,Incoming,Aditi Verma,Vivaan Patel
CALL-0223,E7080,R7383,2024-10-02 08:56:21,228,Completed,Successful,43,2.0,Yes,Outgoing,Sneha Sharma,Diya Patel
CALL-0224,E8155,R6755,2024-09-26 13:31:21,184,Completed,Successful,20,4.0,Yes,Incoming,Ishika Khan,Priya Verma
CALL-0225,E4265,R4741,2024-10-12 09:07:21,181,Completed,Unsuccessful,39,1.0,Yes,Incoming,Ishika Rao,Sneha Patel
CALL-0226,E9298,R6683,2024-10-18 00:29:21,299,Voicemail,,18,,No,Outgoing,Diya Singh,Neha Chauhan
CALL-0227,E5653,R5483,2024-09-27 12:43:21,195,Completed,Follow-up Needed,44,1.0,Yes,Incoming,Diya Joshi,Neha Rao
CALL-0228,E8722,R8477,2024-10-20 15:07:21,174,Voicemail,,58,,No,Outgoing,Rahul Rao,Krishna Mehta
CALL-0229,E1199,R5933,2024-10-07 04:55:21,171,Missed,,29,,No,Incoming,Karthik Gupta,Rahul Verma
CALL-0230,E7428,R6832,2024-10-14 01:30:21,125,Voicemail,,57,,No,Incoming,Priya Rao,Aditi Verma
CALL-0231,E6205,R3020,2024-09-28 15:47:21,66,Completed,Follow-up Needed,20,3.0,Yes,Incoming,Rohan Mehta,Aditya Gupta
CALL-0232,E2882,R3372,2024-10-04 22:07:21,31,Voicemail,,49,,No,Incoming,Ananya Singh,Karthik Verma
CALL-0233,E3419,R1627,2024-10-07 08:04:21,212,Missed,,6,,No,Incoming,Rahul Singh,Ananya Chauhan
CALL-0234,E2217,R4907,2024-10-06 19:54:21,43,Missed,,12,,No,Incoming,Aryan Joshi,Rohan Mehta
CALL-0235,E7829,R6197,2024-10-05 21:03:21,68,Voicemail,,9,,No,Outgoing,Aditi Patel,Rohan Chauhan
CALL-0236,E3636,R3367,2024-09-28 08:51:21,275,Voicemail,,24,,No,Incoming,Ishaan Joshi,Ananya Singh
CALL-0237,E4889,R9955,2024-10-21 13:47:21,157,Missed,,21,,No,Outgoing,Aarav Verma,Meera Patel
CALL-0238,E1883,R9955,2024-10-14 15:24:21,167,Completed,Follow-up Needed,60,2.0,Yes,Outgoing,Ishika Singh,Meera Patel
CALL-0239,E7943,R6832,2024-10-07 13:10:21,112,Completed,Follow-up Needed,35,1.0,Yes,Incoming,Diya Gupta,Aditi Verma
CALL-0240,E4600,R8627,2024-10-10 02:24:21,258,Missed,,26,,No,Outgoing,Ishika Patel,Priya Gupta
CALL-0241,E7863,R7184,2024-09-22 08:23:21,137,Completed,Follow-up Needed,7,4.0,Yes,Outgoing,Karthik Khan,Rahul Gupta
CALL-0242,E5497,R1991,2024-09-21 21:11:21,176,Missed,,46,,No,Outgoing,Ananya Rao,Sneha Khan
CALL-0243,E2339,R9921,2024-09-28 15:12:21,86,Voicemail,,58,,No,Incoming,Arjun Verma,Reyansh Verma
CALL-0244,E1614,R9955,2024-10-12 14:04:21,220,Voicemail,,28,,No,Incoming,Krishna Verma,Meera Patel
CALL-0245,E2379,R4813,2024-10-17 08:53:21,163,Missed,,35,,No,Outgoing,Diya Sharma,Aditya Chauhan
CALL-0246,E2779,R8047,2024-09-27 16:28:21,75,Voicemail,,45,,No,Outgoing,Aarav Singh,Krishna Rao
CALL-0247,E2379,R4813,2024-10-07 11:00:21,247,Missed,,12,,No,Incoming,Diya Sharma,Aditya Chauhan
CALL-0248,E3473,R7947,2024-10-09 08:20:21,139,Completed,Successful,8,3.0,Yes,Outgoing,Neha Gupta,Meera Singh
CALL-0249,E8255,R4368,2024-10-15 04:21:21,91,Missed,,26,,No,Outgoing,Aditi Chauhan,Aanya Khan
CALL-0250,E7199,R3307,2024-10-22 05:31:21,277,Completed,Successful,52,2.0,Yes,Outgoing,Aditi Singh,Karthik Chauhan
CALL-0251,E7284,R7002,2024-10-01 15:11:21,300,Missed,,25,,No,Outgoing,Sneha Rao,Krishna Chauhan
CALL-0252,E3108,R8029,2024-09-26 07:50:21,79,Voicemail,,9,,No,Outgoing,Krishna Patel,Vivaan Gupta
CALL-0253,E5419,R9825,2024-10-20 10:32:21,138,Completed,Unsuccessful,5,3.0,Yes,Outgoing,Priya Khan,Vivaan Sharma
CALL-0254,E7233,R5933,2024-10-13 18:33:21,156,Missed,,1,,No,Outgoing,Diya Patel,Rahul Verma
CALL-0255,E6927,R7612,2024-09-27 17:52:21,195,Completed,Successful,13,4.0,Yes,Incoming,Priya Chauhan,Krishna Khan
CALL-0256,E7943,R7804,2024-10-17 06:25:21,80,Missed,,26,,No,Outgoing,Diya Gupta,Ishaan Khan
CALL-0257,E6246,R7868,2024-10-06 10:43:21,248,Missed,,37,,No,Incoming,Reyansh Joshi,Aarav Rao
CALL-0258,E4943,R9491,2024-10-10 12:22:21,247,Voicemail,,32,,No,Incoming,Ishaan Rao,Arjun Patel
CALL-0259,E7233,R7421,2024-10-13 09:56:21,32,Missed,,5,,No,Outgoing,Diya Patel,Aanya Singh
CALL-0260,E4265,R7571,2024-10-22 05:51:21,163,Completed,Successful,28,1.0,Yes,Outgoing,Ishika Rao,Vivaan Khan
CALL-0261,E2013,R9096,2024-10-11 23:46:21,172,Missed,,38,,No,Outgoing,Aryan Chauhan,Neha Mehta
CALL-0262,E6073,R5123,2024-10-21 20:06:21,121,Completed,Unsuccessful,39,1.0,Yes,Outgoing,Diya Khan,Priya Patel
CALL-0263,E4049,R3300,2024-10-09 15:24:21,115,Voicemail,,5,,No,Outgoing,Rohan Rao,Neha Khan
CALL-0264,E6719,R2278,2024-10-15 16:11:21,290,Missed,,14,,No,Outgoing,Sneha Mehta,Aryan Chauhan
CALL-0265,E1055,R9921,2024-10-10 15:41:21,85,Voicemail,,15,,No,Incoming,Arjun Sharma,Reyansh Verma
CALL-0266,E2399,R2275,2024-10-04 21:56:21,230,Voicemail,,60,,No,Outgoing,Neha Mehta,Vivaan Singh
CALL-0267,E6719,R4377,2024-10-06 15:30:21,204,Missed,,16,,No,Incoming,Sneha Mehta,Rohan Joshi
CALL-0268,E7218,R1722,2024-09-29 00:54:21,192,Voicemail,,36,,No,Outgoing,Reyansh Verma,Vivaan Rao
CALL-0269,E7180,R6993,2024-09-27 13:13:21,207,Missed,,21,,No,Outgoing,Krishna Singh,Aditi Chauhan
CALL-0270,E4591,R6966,2024-09-27 12:23:21,80,Completed,Follow-up Needed,31,3.0,Yes,Outgoing,Ishika Joshi,Arjun Khan
CALL-0271,E2974,R3842,2024-09-22 23:48:21,293,Voicemail,,38,,No,Incoming,Meera Mehta,Sneha Rao
CALL-0272,E2164,R4377,2024-10-06 18:07:21,189,Voicemail,,30,,No,Outgoing,Aditya Singh,Rohan Joshi
CALL-0273,E8795,R1627,2024-10-14 21:46:21,219,Completed,Unsuccessful,20,5.0,Yes,Outgoing,Reyansh Khan,Ananya Chauhan
CALL-0274,E1727,R8455,2024-09-24 01:09:21,220,Voicemail,,54,,No,Outgoing,Meera Khan,Aditi Mehta
CALL-0275,E2403,R6901,2024-09-29 20:29:21,43,Missed,,5,,No,Outgoing,Diya Rao,Meera Rao
CALL-0276,E6658,R7804,2024-10-15 04:52:21,159,Missed,,53,,No,Outgoing,Ishaan Sharma,Ishaan Khan
CALL-0277,E8276,R6126,2024-10-09 11:36:21,114,Missed,,28,,No,Outgoing,Neha Chauhan,Ishaan Rao
CALL-0278,E7180,R5299,2024-10-02 14:31:21,222,Missed,,37,,No,Incoming,Krishna Singh,Aditya Verma
CALL-0279,E9688,R3061,2024-10-09 09:34:21,78,Completed,Follow-up Needed,29,5.0,Yes,Outgoing,Aryan Singh,Diya Verma
CALL-0280,E9840,R7176,2024-10-07 05:04:21,177,Missed,,6,,No,Outgoing,Meera Singh,Ishika Chauhan
CALL-0281,E8707,R3287,2024-09-22 19:36:21,41,Missed,,53,,No,Incoming,Reyansh Singh,Rahul Chauhan
CALL-0282,E6719,R2278,2024-09-27 17:02:21,118,Voicemail,,35,,No,Incoming,Sneha Mehta,Aryan Chauhan
CALL-0283,E3419,R5837,2024-10-20 19:04:21,120,Voicemail,,37,,No,Incoming,Rahul Singh,Aditya Sharma
CALL-0284,E9803,R7259,2024-09-24 10:58:21,297,Voicemail,,50,,No,Outgoing,Aanya Joshi,Ishika Mehta
CALL-0285,E6500,R7868,2024-10-12 14:05:21,73,Missed,,47,,No,Incoming,Aditi Khan,Aarav Rao
CALL-0286,E3866,R6966,2024-09-30 10:19:21,217,Voicemail,,52,,No,Outgoing,Rohan Chauhan,Arjun Khan
CALL-0287,E8504,R4716,2024-10-12 17:05:21,193,Completed,Unsuccessful,42,3.0,Yes,Outgoing,Rahul Chauhan,Arjun Joshi
CALL-0288,E8110,R4135,2024-10-14 14:21:21,255,Missed,,26,,No,Incoming,Neha Patel,Karthik Khan
CALL-0289,E8809,R8837,2024-10-08 12:18:21,161,Completed,Successful,45,4.0,Yes,Outgoing,Meera Verma,Rohan Singh
CALL-0290,E8373,R7439,2024-09-30 16:22:21,280,Voicemail,,2,,No,Outgoing,Diya Mehta,Neha Joshi
CALL-0291,E7106,R1740,2024-09-26 18:46:21,143,Voicemail,,35,,No,Incoming,Aditya Verma,Ishaan Chauhan
CALL-0292,E4440,R7002,2024-10-01 03:14:21,43,Completed,Unsuccessful,4,4.0,Yes,Outgoing,Diya Chauhan,Krishna Chauhan
CALL-0293,E4582,R8715,2024-09-22 09:14:21,69,Missed,,13,,No,Outgoing,Rohan Gupta,Aditya Rao
CALL-0294,E5862,R8837,2024-10-16 03:16:21,213,Completed,Unsuccessful,13,2.0,Yes,Incoming,Aanya Singh,Rohan Singh
CALL-0295,E4978,R8477,2024-10-06 11:38:21,260,Completed,Successful,12,4.0,Yes,Incoming,Vivaan Chauhan,Krishna Mehta
CALL-0296,E4889,R9491,2024-10-10 16:08:21,108,Voicemail,,48,,No,Outgoing,Aarav Verma,Arjun Patel
CALL-0297,E6646,R5423,2024-09-22 11:10:21,203,Missed,,40,,No,Outgoing,Aanya Verma,Krishna Verma
CALL-0298,E2379,R1377,2024-09-25 20:40:21,43,Missed,,21,,No,Outgoing,Diya Sharma,Ishika Rao
CALL-0299,E5653,R9889,2024-10-20 02:07:21,49,Missed,,18,,No,Outgoing,Diya Joshi,Meera Joshi
CALL-0300,E7314,R1740,2024-10-05 22:08:21,103,Voicemail,,51,,No,Incoming,Rohan Singh,Ishaan Chauhan
CALL-0301,E7080,R3315,2024-10-21 18:52:21,84,Voicemail,,32,,No,Incoming,Krishna Mehta,Aryan Verma
CALL-0302,E7829,R7088,2024-10-05 20:33:21,213,Voicemail,,28,,No,Outgoing,Aditi Patel,Rahul Joshi
CALL-0303,E4918,R7002,2024-10-22 10:54:21,37,Completed,Follow-up Needed,41,5.0,Yes,Outgoing,Ishika Gupta,Krishna Chauhan
CALL-0304,E8133,R4489,2024-10-17 03:33:21,77,Completed,Unsuccessful,36,1.0,Yes,Outgoing,Aarav Gupta,Rahul Singh
CALL-0305,E1497,R4500,2024-09-30 18:32:21,171,Voicemail,,45,,No,Incoming,Aarav Rao,Aditya Mehta
CALL-0306,E1883,R6901,2024-09-25 09:32:21,248,Completed,Unsuccessful,55,2.0,Yes,Incoming,Ishika Singh,Meera Rao
CALL-0307,E3749,R9453,2024-10-03 16:08:21,160,Missed,,55,,No,Outgoing,Aditya Gupta,Sneha Chauhan
CALL-0308,E4582,R1627,2024-09-29 09:09:21,44,Missed,,59,,No,Incoming,Rohan Gupta,Ananya Chauhan
CALL-0309,E5974,R9491,2024-09-27 11:41:21,180,Missed,,21,,No,Outgoing,Aarav Mehta,Arjun Patel
CALL-0310,E7245,R1740,2024-10-04 05:58:21,183,Voicemail,,49,,No,Outgoing,Vivaan Patel,Ishaan Chauhan
CALL-0311,E4508,R9964,2024-10-10 16:45:21,288,Completed,Unsuccessful,48,2.0,Yes,Incoming,Aryan Patel,Sneha Gupta
CALL-0312,E3157,R1617,2024-10-03 20:42:21,300,Completed,Follow-up Needed,60,3.0,Yes,Incoming,Aarav Joshi,Arjun Mehta
CALL-0313,E5330,R2731,2024-10-11 06:28:21,137,Missed,,22,,No,Outgoing,Neha Verma,Sneha Joshi
CALL-0314,E7236,R4290,2024-09-22 16:10:21,271,Missed,,42,,No,Incoming,Rohan Joshi,Ishika Patel
CALL-0315,E4302,R7002,2024-09-25 13:44:21,166,Missed,,12,,No,Outgoing,Ishaan Mehta,Krishna Chauhan
CALL-0316,E4943,R4500,2024-10-13 00:56:21,146,Completed,Successful,38,2.0,Yes,Incoming,Ishaan Rao,Aditya Mehta
CALL-0317,E2904,R1975,2024-09-29 03:28:21,225,Voicemail,,50,,No,Outgoing,Ishaan Khan,Sneha Singh
CALL-0318,E6153,R5062,2024-10-20 10:43:21,186,Completed,Unsuccessful,12,4.0,Yes,Incoming,Meera Joshi,Ishaan Verma
CALL-0319,E6536,R9406,2024-10-17 05:49:21,195,Completed,Unsuccessful,25,2.0,Yes,Incoming,Aryan Rao,Rohan Khan
CALL-0320,E6153,R7676,2024-10-05 06:40:21,81,Completed,Follow-up Needed,49,4.0,Yes,Outgoing,Meera Joshi,Aarav Joshi
CALL-0321,E1614,R5490,2024-10-12 04:55:21,215,Missed,,0,,No,Incoming,Krishna Verma,Ishaan Sharma
CALL-0322,E5364,R9921,2024-10-21 18:55:21,104,Voicemail,,42,,No,Incoming,Ishaan Chauhan,Reyansh Verma
CALL-0323,E5653,R7252,2024-09-28 12:16:21,83,Missed,,54,,No,Incoming,Diya Joshi,Ananya Patel
CALL-0324,E8720,R3287,2024-09-23 20:53:21,58,Voicemail,,32,,No,Incoming,Aryan Khan,Rahul Chauhan
CALL-0325,E8133,R1866,2024-09-28 00:55:21,54,Completed,Successful,30,4.0,Yes,Incoming,Aarav Gupta,Krishna Patel
CALL-0326,E4332,R4808,2024-10-18 05:39:21,292,Voicemail,,23,,No,Outgoing,Rahul Verma,Krishna Joshi
CALL-0327,E6928,R6283,2024-09-24 17:35:21,92,Completed,Successful,59,2.0,Yes,Outgoing,Priya Verma,Ishaan Joshi
CALL-0328,E4265,R7247,2024-09-24 22:06:21,220,Voicemail,,59,,No,Incoming,Ishika Rao,Vivaan Chauhan
CALL-0329,E8110,R5471,2024-09-22 05:53:21,58,Missed,,43,,No,Incoming,Neha Patel,Aditi Rao
CALL-0330,E5897,R6065,2024-09-23 04:56:21,126,Completed,Unsuccessful,7,2.0,Yes,Incoming,Aditya Khan,Aarav Verma
CALL-0331,E9714,R2304,2024-09-27 22:14:21,237,Missed,,23,,No,Outgoing,Aditi Verma,Arjun Chauhan
CALL-0332,E2013,R6832,2024-10-07 21:14:21,179,Missed,,37,,No,Incoming,Aryan Chauhan,Aditi Verma
CALL-0333,E7233,R4221,2024-10-07 10:07:21,83,Missed,,15,,No,Outgoing,Diya Patel,Neha Verma
CALL-0334,E6719,R9921,2024-09-30 10:36:21,226,Completed,Follow-up Needed,27,2.0,Yes,Outgoing,Sneha Mehta,Reyansh Verma
CALL-0335,E7010,R9411,2024-09-28 11:07:21,255,Voicemail,,11,,No,Outgoing,Aryan Verma,Ananya Rao
CALL-0336,E4309,R4344,2024-10-15 05:07:21,205,Voicemail,,17,,No,Outgoing,Ishaan Gupta,Priya Rao
CALL-0337,E5040,R4554,2024-10-15 04:27:21,247,Missed,,60,,No,Outgoing,Rahul Joshi,Rahul Mehta
CALL-0338,E8810,R5423,2024-10-18 01:35:21,190,Completed,Successful,29,5.0,Yes,Incoming,Aanya Patel,Krishna Verma
CALL-0339,E2974,R6966,2024-10-12 16:42:21,287,Voicemail,,26,,No,Incoming,Meera Mehta,Arjun Khan
CALL-0340,E6927,R5996,2024-10-06 07:23:21,245,Completed,Follow-up Needed,11,2.0,Yes,Incoming,Priya Chauhan,Vivaan Joshi
CALL-0341,E6658,R4741,2024-10-22 05:30:21,208,Completed,Unsuccessful,15,3.0,Yes,Outgoing,Ishaan Sharma,Sneha Patel
CALL-0342,E2779,R7670,2024-10-20 12:02:21,162,Completed,Unsuccessful,14,2.0,Yes,Incoming,Aarav Singh,Aanya Chauhan
CALL-0343,E7233,R7088,2024-09-21 14:50:21,271,Missed,,22,,No,Outgoing,Diya Patel,Rahul Joshi
CALL-0344,E4302,R2275,2024-10-18 12:57:21,234,Completed,Follow-up Needed,46,4.0,Yes,Incoming,Ishaan Mehta,Vivaan Singh
CALL-0345,E4471,R6388,2024-10-08 23:27:21,229,Completed,Successful,33,3.0,Yes,Outgoing,Meera Patel,Priya Khan
CALL-0346,E6949,R6571,2024-10-02 13:02:21,288,Missed,,15,,No,Outgoing,Rohan Sharma,Diya Singh
CALL-0347,E5100,R8525,2024-10-11 05:51:21,146,Missed,,35,,No,Outgoing,Aanya Gupta,Reyansh Chauhan
CALL-0348,E9840,R9052,2024-10-07 09:29:21,251,Missed,,58,,No,Incoming,Meera Singh,Vivaan Verma
CALL-0349,E3108,R2851,2024-10-09 01:36:21,249,Missed,,3,,No,Outgoing,Krishna Patel,Diya Gupta
CALL-0350,E1621,R4715,2024-09-23 02:28:21,138,Voicemail,,4,,No,Outgoing,Vivaan Joshi,Ishaan Singh
CALL-0351,E4265,R6874,2024-10-04 11:42:21,213,Completed,Successful,18,1.0,Yes,Incoming,Ishika Rao,Aanya Verma
CALL-0352,E8111,R5483,2024-10-07 16:22:21,166,Missed,,24,,No,Incoming,Priya Gupta,Neha Rao
CALL-0353,E8255,R6126,2024-10-11 11:32:21,104,Voicemail,,27,,No,Incoming,Aditi Chauhan,Ishaan Rao
CALL-0354,E1621,R2918,2024-10-21 01:51:21,67,Completed,Successful,1,3.0,Yes,Outgoing,Vivaan Joshi,Reyansh Khan
CALL-0355,E6054,R1808,2024-10-17 11:46:21,277,Voicemail,,1,,No,Outgoing,Aditya Rao,Karthik Sharma
CALL-0356,E3473,R1627,2024-10-04 21:23:21,176,Completed,Unsuccessful,11,1.0,Yes,Incoming,Neha Gupta,Ananya Chauhan
CALL-0357,E1261,R9266,2024-10-15 19:00:21,294,Missed,,56,,No,Outgoing,Ishaan Verma,Aditya Patel
CALL-0358,E2288,R5668,2024-10-11 21:39:21,72,Voicemail,,58,,No,Incoming,Ananya Sharma,Priya Mehta
CALL-0359,E7180,R7176,2024-10-03 19:47:21,135,Missed,,55,,No,Incoming,Krishna Singh,Ishika Chauhan
CALL-0360,E8271,R5692,2024-10-12 23:42:21,225,Voicemail,,5,,No,Incoming,Vivaan Singh,Reyansh Joshi
CALL-0361,E7314,R5020,2024-10-08 05:48:21,77,Voicemail,,35,,No,Outgoing,Rohan Singh,Diya Joshi
CALL-0362,E2904,R4221,2024-10-12 19:00:21,226,Voicemail,,55,,No,Incoming,Ishaan Khan,Neha Verma
CALL-0363,E4507,R4377,2024-09-28 19:17:21,155,Completed,Successful,11,2.0,Yes,Outgoing,Rohan Verma,Rohan Joshi
CALL-0364,E4279,R4110,2024-09-27 18:50:21,204,Completed,Successful,22,1.0,Yes,Outgoing,Arjun Patel,Reyansh Sharma
CALL-0365,E5935,R6001,2024-10-06 10:42:21,132,Completed,Follow-up Needed,5,4.0,Yes,Outgoing,Aanya Mehta,Rohan Gupta
CALL-0366,E3157,R4718,2024-10-20 14:51:21,293,Completed,Unsuccessful,43,1.0,Yes,Outgoing,Aarav Joshi,Karthik Rao
CALL-0367,E7010,R4718,2024-10-20 17:12:21,77,Missed,,60,,No,Outgoing,Aryan Verma,Karthik Rao
CALL-0368,E8720,R5062,2024-10-17 15:59:21,35,Completed,Unsuccessful,31,5.0,Yes,Outgoing,Aryan Khan,Ishaan Verma
CALL-0369,E2399,R4377,2024-10-04 05:52:21,124,Completed,Successful,22,4.0,Yes,Outgoing,Neha Mehta,Rohan Joshi
CALL-0370,E4198,R6687,2024-10-01 22:12:21,235,Missed,,53,,No,Incoming,Aditi Mehta,Ananya Verma
CALL-0371,E1831,R3593,2024-09-23 06:49:21,194,Completed,Successful,35,3.0,Yes,Incoming,Reyansh Rao,Karthik Patel
CALL-0372,E6246,R9441,2024-09-30 11:38:21,268,Completed,Follow-up Needed,23,5.0,Yes,Incoming,Reyansh Joshi,Karthik Mehta
CALL-0373,E5330,R8105,2024-10-17 03:35:21,83,Missed,,26,,No,Outgoing,Neha Verma,Ishaan Mehta
CALL-0374,E3351,R1689,2024-10-01 22:25:21,282,Completed,Unsuccessful,50,1.0,Yes,Incoming,Ananya Verma,Aryan Mehta
CALL-0375,E7162,R1531,2024-10-16 13:10:21,185,Voicemail,,13,,No,Incoming,Karthik Patel,Aanya Gupta
CALL-0376,E2349,R2275,2024-09-28 22:46:21,152,Missed,,33,,No,Incoming,Krishna Gupta,Vivaan Singh
CALL-0377,E4978,R1027,2024-09-30 22:08:21,35,Missed,,15,,No,Incoming,Vivaan Chauhan,Meera Khan
CALL-0378,E6483,R1500,2024-10-02 17:08:21,133,Completed,Follow-up Needed,58,2.0,Yes,Outgoing,Ananya Gupta,Rohan Patel
CALL-0379,E4279,R2851,2024-10-20 07:53:21,139,Completed,Unsuccessful,45,4.0,Yes,Outgoing,Arjun Patel,Diya Gupta
CALL-0380,E4332,R5471,2024-09-24 21:20:21,116,Completed,Follow-up Needed,51,5.0,Yes,Incoming,Rahul Verma,Aditi Rao
CALL-0381,E4600,R1991,2024-09-26 03:04:21,54,Missed,,23,,No,Incoming,Ishika Patel,Sneha Khan
CALL-0382,E4582,R7681,2024-10-12 08:20:21,255,Missed,,34,,No,Incoming,Rohan Gupta,Neha Patel
CALL-0383,E2217,R4135,2024-10-21 21:29:21,94,Missed,,13,,No,Outgoing,Aryan Joshi,Karthik Khan
CALL-0384,E9965,R9266,2024-09-24 15:30:21,61,Missed,,53,,No,Incoming,Vivaan Gupta,Aditya Patel
CALL-0385,E4265,R7002,2024-09-24 03:43:21,126,Voicemail,,47,,No,Outgoing,Ishika Rao,Krishna Chauhan
CALL-0386,E4265,R7273,2024-10-02 17:38:21,75,Missed,,20,,No,Incoming,Ishika Rao,Arjun Sharma
CALL-0387,E1727,R5922,2024-10-16 08:42:21,49,Completed,Successful,20,5.0,Yes,Outgoing,Meera Khan,Reyansh Rao
CALL-0388,E7162,R1975,2024-09-27 16:40:21,37,Completed,Unsuccessful,28,2.0,Yes,Outgoing,Karthik Patel,Sneha Singh
CALL-0389,E8722,R7579,2024-09-24 08:23:21,179,Completed,Follow-up Needed,43,3.0,Yes,Outgoing,Rahul Rao,Neha Singh
CALL-0390,E3749,R5123,2024-10-15 23:30:21,237,Voicemail,,48,,No,Outgoing,Aditya Gupta,Priya Patel
CALL-0391,E2912,R9052,2024-10-19 12:00:21,88,Completed,Successful,35,3.0,Yes,Outgoing,Aditi Sharma,Vivaan Verma
CALL-0392,E8809,R4741,2024-10-17 06:17:21,163,Completed,Follow-up Needed,25,3.0,Yes,Outgoing,Meera Verma,Sneha Patel
CALL-0393,E2184,R6570,2024-10-03 14:34:21,199,Missed,,26,,No,Outgoing,Aditya Sharma,Aryan Singh
CALL-0394,E8048,R2731,2024-09-28 06:03:21,300,Missed,,53,,No,Outgoing,Aarav Patel,Sneha Joshi
CALL-0395,E7402,R6919,2024-10-14 05:17:21,55,Missed,,28,,No,Incoming,Rahul Sharma,Diya Mehta
CALL-0396,E8255,R9575,2024-10-09 06:08:21,282,Completed,Unsuccessful,3,2.0,Yes,Outgoing,Aditi Chauhan,Karthik Joshi
CALL-0397,E6949,R7398,2024-10-05 09:45:21,132,Completed,Successful,36,2.0,Yes,Outgoing,Rohan Sharma,Aarav Khan
CALL-0398,E4891,R4271,2024-10-16 07:57:21,64,Voicemail,,22,,No,Incoming,Sneha Gupta,Karthik Singh
CALL-0399,E1497,R1027,2024-10-16 23:08:21,74,Missed,,9,,No,Outgoing,Aarav Rao,Meera Khan
CALL-0400,E4943,R4737,2024-10-17 05:26:21,217,Missed,,48,,No,Outgoing,Ishaan Rao,Ananya Mehta
CALL-0401,E3736,R2291,2024-10-08 03:55:21,167,Voicemail,,39,,No,Incoming,Vivaan Rao,Sneha Sharma
CALL-0402,E7175,R4110,2024-10-17 10:41:21,85,Voicemail,,3,,No,Outgoing,Aanya Chauhan,Reyansh Sharma
CALL-0403,E9317,R2053,2024-09-29 17:03:21,67,Missed,,43,,No,Incoming,Aryan Mehta,Krishna Sharma
CALL-0404,E8058,R5692,2024-10-18 04:24:21,97,Missed,,17,,No,Incoming,Reyansh Patel,Reyansh Joshi
CALL-0405,E3598,R3050,2024-09-30 09:23:21,41,Completed,Successful,4,5.0,Yes,Incoming,Ishaan Patel,Aditi Singh
CALL-0406,E7899,R4368,2024-09-22 00:33:21,131,Missed,,5,,No,Incoming,Karthik Rao,Aanya Khan
CALL-0407,E5330,R2275,2024-09-24 07:44:21,212,Missed,,39,,No,Incoming,Neha Verma,Vivaan Singh
CALL-0408,E1883,R6570,2024-10-10 06:54:21,216,Voicemail,,49,,No,Outgoing,Ishika Singh,Aryan Singh
CALL-0409,E5653,R6993,2024-10-02 18:13:21,280,Voicemail,,10,,No,Outgoing,Diya Joshi,Aditi Chauhan
CALL-0410,E3521,R3437,2024-10-10 23:09:21,221,Missed,,40,,No,Incoming,Aditi Rao,Meera Sharma
CALL-0411,E4889,R1991,2024-10-11 07:18:21,273,Voicemail,,20,,No,Outgoing,Aarav Verma,Sneha Khan
CALL-0412,E8276,R6204,2024-09-24 19:01:21,36,Completed,Successful,38,5.0,Yes,Incoming,Neha Chauhan,Aditi Patel
CALL-0413,E7233,R7804,2024-10-07 06:51:21,235,Completed,Follow-up Needed,8,4.0,Yes,Incoming,Diya Patel,Ishaan Khan
CALL-0414,E7177,R5741,2024-09-30 21:33:21,220,Voicemail,,22,,No,Outgoing,Ishaan Singh,Ananya Sharma
